year     NP_name     nom_yield     up_yield     down_yield     up_var     down_var    max_var
2015     CMS_bTagSF_light_T_corr     3.5404755191     3.5404755191     3.5404755191     0.0     0.0    0.0
2015     CMS_bTagSF_bc_M_corr     433.263752897     436.918360658     427.443023357     0.0084350646389     -0.0134346099821    0.0134346099821
2015     CMS_bTagSF_bc_M_corr     13.5574104846     7.95887523325     21.2423333144     -0.412950191169     0.56684297038    0.56684297038
2015     CMS_bTagSF_bc_M_corr     75.8079518138     76.423222503     74.7341712658     0.00811617613296     -0.0141644843616    0.0141644843616
2015     CMS_bTagSF_bc_M_corr     3.5404755191     2.35242008397     5.07686610905     -0.335563804556     0.433950349795    0.433950349795
2015     CMS_bTagSF_light_M_corr     433.263752897     432.933810573     433.807410519     -0.000761527641164     0.00125479599593    0.00125479599593
2015     CMS_bTagSF_light_M_corr     13.5574104846     13.5656223701     13.5498169378     0.000605711943383     -0.000560103042455    0.000605711943383
2015     CMS_bTagSF_light_M_corr     75.8079518138     75.7161684831     75.9220903693     -0.00121073487013     0.00150562774527    0.00150562774527
2015     CMS_bTagSF_light_M_corr     3.5404755191     3.6948598512     3.38829934471     0.0436055358308     -0.0429818462438    0.0436055358308
2015     CMS_bTagSF_bc_T_year     433.263752897     433.263752897     433.263752897     0.0     0.0    0.0
2015     CMS_bTagSF_bc_T_year     13.5574104846     13.5574104846     13.5574104846     0.0     0.0    0.0
2015     CMS_bTagSF_bc_T_year     75.8079518138     75.8079518138     75.8079518138     0.0     0.0    0.0
2015     CMS_bTagSF_bc_T_year     3.5404755191     3.5404755191     3.5404755191     0.0     0.0    0.0
2015     CMS_bTagSF_light_T_year     433.263752897     433.263752897     433.263752897     0.0     0.0    0.0
2015     CMS_bTagSF_light_T_year     13.5574104846     13.5574104846     13.5574104846     0.0     0.0    0.0
2015     CMS_bTagSF_light_T_year     75.8079518138     75.8079518138     75.8079518138     0.0     0.0    0.0
2015     CMS_bTagSF_light_T_year     3.5404755191     3.5404755191     3.5404755191     0.0     0.0    0.0
2015     CMS_bTagSF_bc_M_year     433.263752897     435.379264543     430.00394061     0.00488273397351     -0.00752385184521    0.00752385184521
2015     CMS_bTagSF_bc_M_year     13.5574104846     9.34293257487     18.8343379591     -0.310861570101     0.38922827338    0.38922827338
2015     CMS_bTagSF_bc_M_year     75.8079518138     76.0159792982     75.4173372988     0.00274413804199     -0.00515268524742    0.00515268524742
2015     CMS_bTagSF_bc_M_year     3.5404755191     2.69624224022     4.54013805394     -0.238451946446     0.282352618863    0.282352618863
2015     CMS_bTagSF_light_M_year     433.263752897     433.31172013     433.206641909     0.000110711390505     -0.000131815753808    0.000131815753808
2015     CMS_bTagSF_light_M_year     13.5574104846     13.3615776101     13.7550968223     -0.0144447108669     0.0145814230447    0.0145814230447
2015     CMS_bTagSF_light_M_year     75.8079518138     75.8744398201     75.7401848301     0.000877058471907     -0.000893929753815    0.000893929753815
2015     CMS_bTagSF_light_M_year     3.5404755191     3.47329550291     3.60836001889     -0.0189748568576     0.0191738367982    0.0191738367982
2015     CMS_jer_eta193     433.263752897     432.958255441     432.556499315     -0.000705107348926     -0.00163238576254    0.00163238576254
2015     CMS_jer_eta193     13.5574104846     13.6285893128     13.68692081     0.00525017872771     0.00955273320613    0.00955273320613
2015     CMS_jer_eta193     75.8079518138     75.966348154     76.3928676659     0.00208944228686     0.00771575854693    0.00771575854693
2015     CMS_jer_eta193     3.5404755191     3.54027732342     3.54038304479     -5.59799602744e-05     -2.61191757223e-05    5.59799602744e-05
2015     CMS_jer_193eta25     433.263752897     433.242852015     433.066555208     -4.82405518171e-05     -0.000455144671675    0.000455144671675
2015     CMS_jer_193eta25     13.5574104846     13.5574104846     13.606170171     0.0     0.00359653389651    0.00359653389651
2015     CMS_jer_193eta25     75.8079518138     75.8081389639     75.815533051     2.46874088594e-06     0.000100005831162    0.000100005831162
2015     CMS_jer_193eta25     3.5404755191     3.5404755191     3.5404755191     0.0     0.0    0.0
2015     CMS_jec_FlavorQCD     433.263752897     435.405066665     429.983971543     0.0049422868958     -0.00756994170819    0.00756994170819
2015     CMS_jec_FlavorQCD     13.5574104846     13.5955398916     13.3426656929     0.00281244025408     -0.0158396614116    0.0158396614116
2015     CMS_jec_FlavorQCD     75.8079518138     75.9201897999     75.2352168502     0.00148055689989     -0.00755507766504    0.00755507766504
2015     CMS_jec_FlavorQCD     3.5404755191     3.53920530639     3.68900830921     -0.000358768956623     0.0419527798765    0.0419527798765
2015     CMS_jec_RelativeBal     433.263752897     435.649091803     431.05761133     0.00550551226539     -0.00509191353312    0.00550551226539
2015     CMS_jec_RelativeBal     13.5574104846     13.545714718     13.4390740046     -0.000862684403823     -0.00872854592541    0.00872854592541
2015     CMS_jec_RelativeBal     75.8079518138     76.193210549     74.9647748439     0.00508203593444     -0.0111225399136    0.0111225399136
2015     CMS_jec_RelativeBal     3.5404755191     3.54010774185     3.52784607974     -0.000103877922912     -0.00356715906867    0.00356715906867
2015     CMS_jec_Absolute     433.263752897     438.375373946     427.54172658     0.0117979429732     -0.0132067967337    0.0132067967337
2015     CMS_jec_Absolute     13.5574104846     13.793970312     13.4784853264     0.0174487471329     -0.00582155112387    0.0174487471329
2015     CMS_jec_Absolute     75.8079518138     75.7830523103     75.5163750459     -0.000328455034804     -0.00384625571423    0.00384625571423
2015     CMS_jec_Absolute     3.5404755191     3.52706283489     3.54055255377     -0.00378838496056     2.17582844062e-05    0.00378838496056
2015     CMS_jec_BBEC1_year     433.263752897     433.198688056     433.105595523     -0.000150173747284     -0.000365037170429    0.000365037170429
2015     CMS_jec_BBEC1_year     13.5574104846     13.5574104846     13.6072568991     0.0     0.00367669139562    0.00367669139562
2015     CMS_jec_BBEC1_year     75.8079518138     75.8674286635     75.6399392924     0.000784572704601     -0.00221629152804    0.00221629152804
2015     CMS_jec_BBEC1_year     3.5404755191     3.54010774185     3.5404755191     -0.000103877922912     0.0    0.000103877922912
2015     CMS_jec_Absolute_year     433.263752897     440.762757656     425.066426289     0.0173081747755     -0.0189199455378    0.0189199455378
2015     CMS_jec_Absolute_year     13.5574104846     13.9388985437     13.4781309096     0.028138711261     -0.0058476930493    0.028138711261
2015     CMS_jec_Absolute_year     75.8079518138     75.9785762055     75.0209592722     0.00225074530696     -0.0103813982929    0.0103813982929
2015     CMS_jec_Absolute_year     3.5404755191     3.53969232408     3.5405525219     -0.000221211814249     2.1749283373e-05    0.000221211814249
2015     CMS_jec_RelativeSample_year     433.263752897     435.152952228     430.576266519     0.00436039091333     -0.00620288763988    0.00620288763988
2015     CMS_jec_RelativeSample_year     13.5574104846     13.7250725145     13.5262674314     0.0123668181397     -0.00229712401661    0.0123668181397
2015     CMS_jec_RelativeSample_year     75.8079518138     76.2677676742     75.4713129637     0.0060655359947     -0.00444067992808    0.0060655359947
2015     CMS_jec_RelativeSample_year     3.5404755191     3.52624871683     3.5282388771     -0.00401833092439     -0.00345621426607    0.00401833092439
2015     CMS_pu     433.263752897     433.523366383     432.721356123     0.000599204258554     -0.00125188587835    0.00125188587835
2015     CMS_pu     13.5574104846     13.5651781819     13.4953672828     0.000572948446253     -0.00457633129033    0.00457633129033
2015     CMS_pu     75.8079518138     75.6603133304     76.0670866815     -0.00194753294069     0.00341830720311    0.00341830720311
2015     CMS_pu     3.5404755191     3.56308276572     3.51250557524     0.00638537012955     -0.00790005289075    0.00790005289075
