year     NP_name     nom_yield     up_yield     down_yield     up_var     down_var    max_var
2015     CMS_jec_Absolute     3.5404755191     3.47052679922     3.69211965251     -0.0197568714989     0.0428315723668    0.0428315723668
2015     CMS_jec_BBEC1_year     433.263752897     433.094024867     433.433480927     -0.000391742971985     0.000391742971985    0.000391742971985
2015     CMS_jec_BBEC1_year     13.5574104846     13.4425724532     13.6722485161     -0.00847049896438     0.00847049896438    0.00847049896438
2015     CMS_jec_BBEC1_year     75.8079518138     80.7166176572     70.8992859704     0.064751331832     -0.064751331832    0.064751331832
2015     CMS_jec_BBEC1_year     3.5404755191     3.54010774185     3.54084329634     -0.000103877922912     0.000103877922912    0.000103877922912
2015     CMS_jec_Absolute_year     433.263752897     428.017354807     438.774204592     -0.0121090168639     0.0127184691971    0.0127184691971
2015     CMS_jec_Absolute_year     13.5574104846     15.5891673625     11.792403809     0.149863196967     -0.130187595753    0.149863196967
2015     CMS_jec_Absolute_year     75.8079518138     71.6387710247     80.0382926935     -0.0549966156493     0.0558033923688    0.0558033923688
2015     CMS_jec_Absolute_year     3.5404755191     3.62148235695     3.54116409478     0.0228802140878     0.000194486780207    0.0228802140878
2015     CMS_jec_RelativeSample_year     433.263752897     443.748080908     423.043478491     0.0241984886596     -0.0235890363265    0.0241984886596
2015     CMS_jec_RelativeSample_year     13.5574104846     14.310970169     12.8038508002     0.0555828626178     -0.0555828626178    0.0555828626178
2015     CMS_jec_RelativeSample_year     75.8079518138     86.2887858184     65.3442976124     0.138255074222     -0.138028451515    0.138255074222
2015     CMS_jec_RelativeSample_year     3.5404755191     3.53476346177     3.62788298996     -0.00161335879732     0.0246880596653    0.0246880596653
2015     CMS_pu     433.263752897     430.038632477     436.488873317     -0.00744378083403     0.00744378083403    0.00744378083403
2015     CMS_pu     13.5574104846     14.4384189193     12.67640205     0.0649835332228     -0.0649835332228    0.0649835332228
2015     CMS_pu     75.8079518138     75.2369891285     76.378914499     -0.00753169913666     0.00753169913666    0.00753169913666
2015     CMS_pu     3.5404755191     3.57234323109     3.50860780711     0.00900096945113     -0.00900096945114    0.00900096945114
