# Mass Point, Crab Directory, 	Dataset Name, 	 File With Most Events
#HH
3500,RSGluonToTT_M_3500GeV_trees,/RSGluonToTT_M-3500_TuneCP5_13TeV-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v1/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/RSGluonToTT_M-3500_TuneCP5_13TeV-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/373FAFF0-9823-4141-8BDC-16B1AB470F31.root
3500_W1050,ZprimeTT_M_3500GeV_W_1050GeV_trees,/ZPrimeToTT_M3500_W1050_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZPrimeToTT_M3500_W1050_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v2/2530000/C5B33389-0CBF-8D4A-B5AE-1EA1959C9230.root
3500_W35,ZprimeTT_M_3500GeV_W_35GeV_trees,/ZprimeToTT_M3500_W35_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v1/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZprimeToTT_M3500_W35_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/270000/0ECCFF6B-6B1E-E947-8DBE-9E65322AD077.root
3500_W350,ZprimeTT_M_3500GeV_W_350GeV_trees,/ZPrimeToTT_M3500_W350_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZPrimeToTT_M3500_W350_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v2/270000/C01E8684-9795-4B4D-A99E-1E3E3F3B945D.root
4000,RSGluonToTT_M_4000GeV_trees,/RSGluonToTT_M-4000_TuneCP5_13TeV-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v1/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/RSGluonToTT_M-4000_TuneCP5_13TeV-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/140000/A5B43975-FBA8-5843-AE98-F922F63C21C0.root
4000_W1200,ZprimeTT_M_4000GeV_W_1200GeV_trees,/ZPrimeToTT_M4000_W1200_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZPrimeToTT_M4000_W1200_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v2/260000/878DB0FE-8359-5645-8ADE-6B29D4F19E22.root
4000_W40,ZprimeTT_M_4000GeV_W_40GeV_trees,/ZprimeToTT_M4000_W40_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v1/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZprimeToTT_M4000_W40_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/130000/1C148783-B68F-2548-B889-3758C45F74D6.root
4000_W400,ZprimeTT_M_4000GeV_W_400GeV_trees,/ZPrimeToTT_M4000_W400_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZPrimeToTT_M4000_W400_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v2/2520000/70603439-890A-1F49-B5AA-66C68119C798.root
4500,RSGluonToTT_M_4500GeV_trees,/RSGluonToTT_M-4500_TuneCP5_13TeV-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v1/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/RSGluonToTT_M-4500_TuneCP5_13TeV-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/140000/33275410-DC7C-BD40-804E-BA3361C2FB20.root
4500_W1350,ZprimeTT_M_4500GeV_W_1350GeV_trees,/ZPrimeToTT_M4500_W1350_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZPrimeToTT_M4500_W1350_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v2/270000/4DF06EEF-484A-C743-A83A-3F18197E78AD.root
4500_W45,ZprimeTT_M_4500GeV_W_45GeV_trees,/ZprimeToTT_M4500_W45_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v1/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZprimeToTT_M4500_W45_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/280000/5478AFB3-51C3-4D45-A431-46F0D34940F2.root
4500_W450,ZprimeTT_M_4500GeV_W_450GeV_trees,/ZPrimeToTT_M4500_W450_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZPrimeToTT_M4500_W450_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v2/260000/541B460B-FF2F-964A-BD0B-4F2607E3BAC5.root
5000,RSGluonToTT_M_5000GeV_trees,/RSGluonToTT_M-5000_TuneCP5_13TeV-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v1/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/RSGluonToTT_M-5000_TuneCP5_13TeV-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/130000/CB945D97-1B4C-B947-9B23-395EC4AD0D60.root
5000_W1500,ZprimeTT_M_5000GeV_W_1500GeV_trees,/ZPrimeToTT_M5000_W1500_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZPrimeToTT_M5000_W1500_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v2/2430000/51C28530-4B27-2B41-B4EE-C3A37FD894A6.root
5000_W500,ZprimeTT_M_5000GeV_W_500GeV_trees,/ZPrimeToTT_M5000_W500_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZPrimeToTT_M5000_W500_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v2/2430000/5818ED6E-3C8F-764B-9175-148DE75C9972.root
5500,RSGluonToTT_M_5500GeV_trees,/RSGluonToTT_M-5500_TuneCP5_13TeV-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v1/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/RSGluonToTT_M-5500_TuneCP5_13TeV-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/70000/F0003D62-667E-C346-BE32-4DEB43225A14.root
6000,RSGluonToTT_M_6000GeV_trees,/RSGluonToTT_M-6000_TuneCP5_13TeV-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v1/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/RSGluonToTT_M-6000_TuneCP5_13TeV-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/70000/5EB32349-915B-E94F-A1C5-7A28C203403D.root
6000_W1800,ZprimeTT_M_6000GeV_W_1800GeV_trees,/ZPrimeToTT_M6000_W1800_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZPrimeToTT_M6000_W1800_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v2/2430000/2FE2B815-8DF6-F140-9CA4-122AC985C6DD.root
6000_W600,ZprimeTT_M_6000GeV_W_600GeV_trees,/ZPrimeToTT_M6000_W600_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZPrimeToTT_M6000_W600_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v2/2430000/47C7B71F-3174-C44B-AEE2-E9AF33820FB5.root
7000_W2100,ZprimeTT_M_7000GeV_W_2100GeV_trees,/ZPrimeToTT_M7000_W2100_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZPrimeToTT_M7000_W2100_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v2/2430000/4ECCA1D3-105A-6540-8671-D9E60F9EB679.root
7000_W700,ZprimeTT_M_7000GeV_W_700GeV_trees,/ZPrimeToTT_M7000_W700_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZPrimeToTT_M7000_W700_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v2/2430000/28BDFB0B-D7F5-B04C-8D22-A06C2B015B70.root
8000_W2400,ZprimeTT_M_8000GeV_W_2400GeV_trees,/ZPrimeToTT_M8000_W2400_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZPrimeToTT_M8000_W2400_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v2/2430000/26339554-B183-C046-B7D1-83F2E972353B.root
8000_W800,ZprimeTT_M_8000GeV_W_800GeV_trees,/ZPrimeToTT_M8000_W800_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZPrimeToTT_M8000_W800_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v2/2430000/CCFE82C1-2DFA-AE47-A5A1-62C3E44DA0F1.root
9000_W2700,ZprimeTT_M_9000GeV_W_2700GeV_trees,/ZPrimeToTT_M9000_W2700_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZPrimeToTT_M9000_W2700_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v2/2430000/16ED9AC4-48C5-E648-9AD8-0C6F01BD5CBD.root
9000_W900,ZprimeTT_M_9000GeV_W_900GeV_trees,/ZPrimeToTT_M9000_W900_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZPrimeToTT_M9000_W900_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v2/2430000/1A620554-2528-F645-AEEA-68D486AB7FD4.root
#bb
500,ZprimeBB_M_500GeV_trees,/ZprimeToBB_narrow_M-500_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZprimeToBB_narrow_M-500_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v2/260000/72F1B07C-D8B9-EC47-8237-764CE539AF00.root
600,ZprimeBB_M_600GeV_trees,/ZprimeToBB_narrow_M-600_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZprimeToBB_narrow_M-600_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v2/110000/2A522C84-1C7F-9349-AB90-B19884C7ACE2.root
800,ZprimeBB_M_800GeV_trees,/ZprimeToBB_narrow_M-800_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZprimeToBB_narrow_M-800_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v2/260000/A23D0D5B-D07B-F74A-B8C4-31E53559FB83.root
1000,ZprimeBB_M_1000GeV_trees,/ZprimeToBB_narrow_M-1000_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZprimeToBB_narrow_M-1000_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v2/100000/989884FD-6919-7547-B5E5-2A0B66094EB2.root
1200,ZprimeBB_M_1200GeV_trees,/ZprimeToBB_narrow_M-1200_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZprimeToBB_narrow_M-1200_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v2/120000/6AE874D7-9147-7E44-B9ED-E87D9494328E.root
1400,ZprimeBB_M_1400GeV_trees,/ZprimeToBB_narrow_M-1400_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZprimeToBB_narrow_M-1400_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v2/260000/5937C72D-7B19-4C46-B095-BA16DA98F2D5.root
1600,ZprimeBB_M_1600GeV_trees,/ZprimeToBB_narrow_M-1600_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZprimeToBB_narrow_M-1600_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v2/260000/BF5B012D-18AB-BF46-B39E-7AA1057EE542.root
1800,ZprimeBB_M_1800GeV_trees,/ZprimeToBB_narrow_M-1800_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZprimeToBB_narrow_M-1800_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v2/260000/DFB2339B-7998-D64B-B3FE-94E667998373.root
2000,ZprimeBB_M_2000GeV_trees,/ZprimeToBB_narrow_M-2000_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZprimeToBB_narrow_M-2000_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v2/260000/418E2F60-0EFA-C64E-A3BD-A2CCE415EA58.root
2500,ZprimeBB_M_2500GeV_trees,/ZprimeToBB_narrow_M-2500_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZprimeToBB_narrow_M-2500_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v2/270000/D3BF2B79-29EC-A04A-B13E-6F2543546DD8.root
3000,ZprimeBB_M_3000GeV_trees,/ZprimeToBB_narrow_M-3000_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZprimeToBB_narrow_M-3000_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v2/250000/E87C567B-CBB6-B740-872B-B47B3B8658A6.root
3500,ZprimeBB_M_3500GeV_trees,/ZprimeToBB_narrow_M-3500_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZprimeToBB_narrow_M-3500_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v2/250000/362336B3-EC48-B84A-8ACB-F8C0CC05A270.root
4000,ZprimeBB_M_4000GeV_trees,/ZprimeToBB_narrow_M-4000_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZprimeToBB_narrow_M-4000_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v2/250000/B9C9C080-5242-1E4F-88F5-E097B074CD8C.root
4500,ZprimeBB_M_4500GeV_trees,/ZprimeToBB_narrow_M-4500_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZprimeToBB_narrow_M-4500_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v2/260000/010A844E-69EE-714E-83EC-F30FD0375F7D.root
5000,ZprimeBB_M_5000GeV_trees,/ZprimeToBB_narrow_M-5000_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZprimeToBB_narrow_M-5000_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v2/110000/8F5693A0-B89E-1E47-BF39-8F659DF55B61.root
5500,ZprimeBB_M_5500GeV_trees,/ZprimeToBB_narrow_M-5500_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZprimeToBB_narrow_M-5500_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v2/260000/3ACC33AF-B9AE-8949-BE58-EDD625C9D8A0.root
6000,ZprimeBB_M_6000GeV_trees,/ZprimeToBB_narrow_M-6000_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZprimeToBB_narrow_M-6000_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v2/260000/033B0594-23F0-6842-95E6-CFD628289588.root
6500,ZprimeBB_M_6500GeV_trees,/ZprimeToBB_narrow_M-6500_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZprimeToBB_narrow_M-6500_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v2/110000/A08A91B4-B0F2-234F-83F2-ACE2363F8B28.root
7000,ZprimeBB_M_7000GeV_trees,/ZprimeToBB_narrow_M-7000_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZprimeToBB_narrow_M-7000_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v2/260000/B540AEFF-A8C4-074A-9170-78014E442B9F.root
7500,ZprimeBB_M_7500GeV_trees,/ZprimeToBB_narrow_M-7500_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZprimeToBB_narrow_M-7500_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v2/260000/291167EA-6745-3C43-9B6C-BFD184DA8ECA.root
8000,ZprimeBB_M_8000GeV_trees,/ZprimeToBB_narrow_M-8000_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/ZprimeToBB_narrow_M-8000_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v2/120000/4AB3CDCD-3E4F-FA4E-8C45-693EF4B55415.root
#QCD
470to600,QCD_Pt_470to600_trees,/QCD_Pt_470to600_TuneCP5_13TeV_pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v1/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/QCD_Pt_470to600_TuneCP5_13TeV_pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/280000/5AA65253-AEE7-9F4D-B4C0-EFF66CA1333F.root
600to800,QCD_Pt_600to800_trees,/QCD_Pt_600to800_TuneCP5_13TeV_pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v1/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/QCD_Pt_600to800_TuneCP5_13TeV_pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/70000/6FCF684B-A13B-E44C-9F08-447FF6A49063.root
800to1000,QCD_Pt_800to1000_trees,/QCD_Pt_800to1000_TuneCP5_13TeV_pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v1/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/QCD_Pt_800to1000_TuneCP5_13TeV_pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/280000/6070DC00-3404-5A4C-B3B7-87D981173C7D.root
1000to1400,QCD_Pt_1000to1400_trees,/QCD_Pt_1000to1400_TuneCP5_13TeV_pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v1/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/QCD_Pt_1000to1400_TuneCP5_13TeV_pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/270000/A0D38FA7-7F0A-634C-AB34-669F71300EAA.root
1400to1800,QCD_Pt_1400to1800_trees,/QCD_Pt_1400to1800_TuneCP5_13TeV_pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v1/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/QCD_Pt_1400to1800_TuneCP5_13TeV_pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/130000/74A35194-C23E-1C46-AD86-B130B19F54C9.root
1800to2400,QCD_Pt_1800to2400_trees,/QCD_Pt_1800to2400_TuneCP5_13TeV_pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v1/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/QCD_Pt_1800to2400_TuneCP5_13TeV_pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/270000/16D788AE-5631-4442-A45D-5F313A1F9089.root
2400to3200,QCD_Pt_2400to3200_trees,/QCD_Pt_2400to3200_TuneCP5_13TeV_pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v1/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/QCD_Pt_2400to3200_TuneCP5_13TeV_pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/270000/3E1DB182-5343-E542-A05F-DBCC5AB635A8.root
3200toInf,QCD_Pt_3200toInf_trees,/QCD_Pt_3200toInf_TuneCP5_13TeV_pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v1/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODv2/QCD_Pt_3200toInf_TuneCP5_13TeV_pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/280000/30AD803A-570C-3945-BF31-66AD8DCDD149.root
