# Mass Point, Crab Directory, 	Dataset Name, 	 File With Most Events
#HH
3500,GravitonZZ_M_3500GeV_trees,/BulkGravToZZToZhadZhad_narrow_M-3500_TuneCP5_13TeV-madgraph-pythia/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/BulkGravToZZToZhadZhad_narrow_M-3500_TuneCP5_13TeV-madgraph-pythia/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/2430000/0F6BBA72-F897-4146-A130-FBAD47170D0A.root
4000,GravitonZZ_M_4000GeV_trees,/BulkGravToZZToZhadZhad_narrow_M-4000_TuneCP5_13TeV-madgraph-pythia/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/BulkGravToZZToZhadZhad_narrow_M-4000_TuneCP5_13TeV-madgraph-pythia/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/2430000/5EF2EC3A-D55E-8C4E-8EC7-F731E507FB64.root
4500,GravitonZZ_M_4500GeV_trees,/BulkGravToZZToZhadZhad_narrow_M-4500_TuneCP5_13TeV-madgraph-pythia/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/BulkGravToZZToZhadZhad_narrow_M-4500_TuneCP5_13TeV-madgraph-pythia/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/2430000/58970047-1838-D543-B49D-8747707DD134.root
5000,GravitonZZ_M_5000GeV_trees,/BulkGravToZZToZhadZhad_narrow_M-5000_TuneCP5_13TeV-madgraph-pythia/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/BulkGravToZZToZhadZhad_narrow_M-5000_TuneCP5_13TeV-madgraph-pythia/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/40000/7AD086E9-2C3D-764A-B86C-7F05065DF3CF.root
5500,GravitonZZ_M_5500GeV_trees,/BulkGravToZZToZhadZhad_narrow_M-5500_TuneCP5_13TeV-madgraph-pythia/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/BulkGravToZZToZhadZhad_narrow_M-5500_TuneCP5_13TeV-madgraph-pythia/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/2430000/AB5B9133-CC48-6847-82BE-035AE9BE9F7B.root
6000,GravitonZZ_M_6000GeV_trees,/BulkGravToZZToZhadZhad_narrow_M-6000_TuneCP5_13TeV-madgraph-pythia/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/BulkGravToZZToZhadZhad_narrow_M-6000_TuneCP5_13TeV-madgraph-pythia/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/40000/17A3A2EB-CA06-EC4A-BC89-221A64B31A40.root
6500,GravitonZZ_M_6500GeV_trees,/BulkGravToZZToZhadZhad_narrow_M-6500_TuneCP5_13TeV-madgraph-pythia/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/BulkGravToZZToZhadZhad_narrow_M-6500_TuneCP5_13TeV-madgraph-pythia/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/2430000/F76B6E2C-FE13-CD4D-9D46-FE21AD4B5BA7.root
7000,GravitonZZ_M_7000GeV_trees,/BulkGravToZZToZhadZhad_narrow_M-7000_TuneCP5_13TeV-madgraph-pythia/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/BulkGravToZZToZhadZhad_narrow_M-7000_TuneCP5_13TeV-madgraph-pythia/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/2500000/87B18BE0-F867-2941-9CE4-CE088805A251.root
7500,GravitonZZ_M_7500GeV_trees,/BulkGravToZZToZhadZhad_narrow_M-7500_TuneCP5_13TeV-madgraph-pythia/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/BulkGravToZZToZhadZhad_narrow_M-7500_TuneCP5_13TeV-madgraph-pythia/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/2500000/3B1D804C-F610-F641-BB08-CB8766696E0E.root
8000,GravitonZZ_M_8000GeV_trees,/BulkGravToZZToZhadZhad_narrow_M-8000_TuneCP5_13TeV-madgraph-pythia/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/BulkGravToZZToZhadZhad_narrow_M-8000_TuneCP5_13TeV-madgraph-pythia/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/2500000/A0145A02-7E52-BB4F-BC23-80F5BEA41374.root
#tt
400_W120,ZprimeTT_M_400GeV_W_120GeV_trees,/ZPrimeToTT_M400_W120_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZPrimeToTT_M400_W120_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/260000/33EDD907-B426-E844-A28F-BE852CE2444A.root
400_W40,ZprimeTT_M_400GeV_W_40GeV_trees,/ZPrimeToTT_M400_W40_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZPrimeToTT_M400_W40_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/270000/B6025E80-42CA-A942-BF07-CB7F972ECE43.root
500_W150,ZprimeTT_M_500GeV_W_150GeV_trees,/ZPrimeToTT_M500_W150_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZPrimeToTT_M500_W150_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/260000/CA7F6E7E-DACB-414B-BE64-7EEB1E272284.root
500_W50,ZprimeTT_M_500GeV_W_50GeV_trees,/ZPrimeToTT_M500_W50_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZPrimeToTT_M500_W50_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/260000/D4C5F905-DA64-414E-8F60-0FBB2EF7EE62.root
600_W180,ZprimeTT_M_600GeV_W_180GeV_trees,/ZPrimeToTT_M600_W180_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZPrimeToTT_M600_W180_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/110000/CE237D04-A5C0-1941-95C2-842A87F91057.root
600_W60,ZprimeTT_M_600GeV_W_60GeV_trees,/ZPrimeToTT_M600_W60_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZPrimeToTT_M600_W60_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/130000/944E6E8E-31F6-EA4C-9C08-158A4F6BB5DC.root
700_W210,ZprimeTT_M_700GeV_W_210GeV_trees,/ZPrimeToTT_M700_W210_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZPrimeToTT_M700_W210_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/270000/BCA3F974-4EC1-4B45-B724-821CEEE1C06B.root
700_W70,ZprimeTT_M_700GeV_W_70GeV_trees,/ZPrimeToTT_M700_W70_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZPrimeToTT_M700_W70_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/260000/79E24709-8B5A-CF49-9D10-8C3E8F5A117B.root
800_W240,ZprimeTT_M_800GeV_W_240GeV_trees,/ZPrimeToTT_M800_W240_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZPrimeToTT_M800_W240_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/2530000/CC19944D-4153-C44E-B786-9531074B08C2.root
800_W80,ZprimeTT_M_800GeV_W_80GeV_trees,/ZPrimeToTT_M800_W80_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZPrimeToTT_M800_W80_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/120000/A4870A96-E09E-5D4C-8D6C-FBBE4B05312B.root
900_W270,ZprimeTT_M_900GeV_W_270GeV_trees,/ZPrimeToTT_M900_W270_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZPrimeToTT_M900_W270_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/2520000/807C710B-9952-C847-AF72-038B29E4EC7C.root
900_W90,ZprimeTT_M_900GeV_W_90GeV_trees,/ZPrimeToTT_M900_W90_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZPrimeToTT_M900_W90_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/2500000/7A986C8B-7241-F04C-B716-1E21854EC90A.root
1000_W100,ZprimeTT_M_1000GeV_W_100GeV_trees,/ZPrimeToTT_M1000_W100_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZPrimeToTT_M1000_W100_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/270000/11CAA050-8F43-6A4A-9809-A764AE21B494.root
1000_W300,ZprimeTT_M_1000GeV_W_300GeV_trees,/ZPrimeToTT_M1000_W300_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZPrimeToTT_M1000_W300_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/2430000/B918F6C4-E03A-C940-B6A4-331D8CB467B2.root
1200_W12,ZprimeTT_M_1200GeV_W_12GeV_trees,/ZprimeToTT_M1200_W12_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v1/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToTT_M1200_W12_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v1/230000/52A7CE46-EECA-F34C-BD41-C0918BED0B47.root
1200_W120,ZprimeTT_M_1200GeV_W_120GeV_trees,/ZPrimeToTT_M1200_W120_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZPrimeToTT_M1200_W120_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/270000/0EFC8A97-0B45-D44F-9113-3AF4543AF3E0.root
1200_W360,ZprimeTT_M_1200GeV_W_360GeV_trees,/ZPrimeToTT_M1200_W360_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZPrimeToTT_M1200_W360_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/260000/B80BCE21-09A5-D64B-88DD-CDE7DE20214E.root
1400_W14,ZprimeTT_M_1400GeV_W_14GeV_trees,/ZprimeToTT_M1400_W14_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v1/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToTT_M1400_W14_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v1/240000/7F1C9CA7-19DB-0E42-B324-3FD8FDE543E4.root
1400_W140,ZprimeTT_M_1400GeV_W_140GeV_trees,/ZPrimeToTT_M1400_W140_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZPrimeToTT_M1400_W140_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/2530000/51C6550F-9D66-5C46-A6BF-431746DBDD1C.root
1400_W420,ZprimeTT_M_1400GeV_W_420GeV_trees,/ZPrimeToTT_M1400_W420_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZPrimeToTT_M1400_W420_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/2530000/C8A34ED1-63D8-3743-968B-35150E98A884.root
1600_W16,ZprimeTT_M_1600GeV_W_16GeV_trees,/ZprimeToTT_M1600_W16_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v1/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToTT_M1600_W16_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v1/110000/F903D0EE-296E-B148-B4C8-D81493340771.root
1600_W160,ZprimeTT_M_1600GeV_W_160GeV_trees,/ZPrimeToTT_M1600_W160_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZPrimeToTT_M1600_W160_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/260000/38E310CA-620C-A54D-913C-E98B0A80A628.root
1600_W480,ZprimeTT_M_1600GeV_W_480GeV_trees,/ZPrimeToTT_M1600_W480_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZPrimeToTT_M1600_W480_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/270000/24D1BC5D-CD59-0F46-A7AD-31F206D58682.root
1800_W18,ZprimeTT_M_1800GeV_W_18GeV_trees,/ZprimeToTT_M1800_W18_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v1/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToTT_M1800_W18_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v1/240000/FD113D80-81BA-254A-A932-244804B323CC.root
1800_W180,ZprimeTT_M_1800GeV_W_180GeV_trees,/ZPrimeToTT_M1800_W180_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZPrimeToTT_M1800_W180_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/2520000/27199C5A-20C5-744B-9293-E8E2D63EFC12.root
1800_W540,ZprimeTT_M_1800GeV_W_540GeV_trees,/ZPrimeToTT_M1800_W540_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZPrimeToTT_M1800_W540_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/110000/44E2B10F-2A5A-9B41-BA10-074BFFE26D45.root
2000_W20,ZprimeTT_M_2000GeV_W_20GeV_trees,/ZprimeToTT_M2000_W20_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v1/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToTT_M2000_W20_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v1/100000/60C4288B-6C8F-3F4B-9A8F-7C80451FF949.root
2000_W200,ZprimeTT_M_2000GeV_W_200GeV_trees,/ZPrimeToTT_M2000_W200_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZPrimeToTT_M2000_W200_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/250000/C50B9EB3-910E-4646-A127-F2A9ED6440B0.root
2000_W600,ZprimeTT_M_2000GeV_W_600GeV_trees,/ZPrimeToTT_M2000_W600_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZPrimeToTT_M2000_W600_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/2430000/ABA50CE8-A26C-BF40-AD3C-FF414441BA6F.root
2500_W25,ZprimeTT_M_2500GeV_W_25GeV_trees,/ZprimeToTT_M2500_W25_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v1/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToTT_M2500_W25_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v1/240000/9C8DD80F-9466-4C40-B916-1F01692D32CC.root
2500_W250,ZprimeTT_M_2500GeV_W_250GeV_trees,/ZPrimeToTT_M2500_W250_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZPrimeToTT_M2500_W250_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/130000/D4611455-3CEC-FD45-84A4-DE575FFB288C.root
2500_W750,ZprimeTT_M_2500GeV_W_750GeV_trees,/ZPrimeToTT_M2500_W750_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZPrimeToTT_M2500_W750_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/120000/47A667CE-CF5F-7C48-B7D6-FDB2DBEC451A.root
3000_W30,ZprimeTT_M_3000GeV_W_30GeV_trees,/ZprimeToTT_M3000_W30_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v1/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToTT_M3000_W30_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v1/110000/C5572FC3-2868-DA42-AAF1-9375D5582529.root
3000_W300,ZprimeTT_M_3000GeV_W_300GeV_trees,/ZPrimeToTT_M3000_W300_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZPrimeToTT_M3000_W300_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/2530000/1738D6E0-BEE3-844C-ACC9-8FFD36D885B7.root
3000_W900,ZprimeTT_M_3000GeV_W_900GeV_trees,/ZPrimeToTT_M3000_W900_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZPrimeToTT_M3000_W900_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/260000/16ED6B44-905D-BA4A-BDB2-C8367FC20307.root
3500,RSGluonToTT_M_3500GeV_trees,/RSGluonToTT_M-3500_TuneCP5_13TeV-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v1/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/RSGluonToTT_M-3500_TuneCP5_13TeV-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v1/240000/F99E124D-68FF-3746-9B98-B919ADB16EA2.root
3500_W1050,ZprimeTT_M_3500GeV_W_1050GeV_trees,/ZPrimeToTT_M3500_W1050_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZPrimeToTT_M3500_W1050_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/250000/21461E6C-7DEB-7F49-8C36-8011B12BFDCF.root
3500_W35,ZprimeTT_M_3500GeV_W_35GeV_trees,/ZprimeToTT_M3500_W35_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v1/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToTT_M3500_W35_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v1/230000/36E0C2A3-4267-3A44-8E3D-C20280148687.root
3500_W350,ZprimeTT_M_3500GeV_W_350GeV_trees,/ZPrimeToTT_M3500_W350_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZPrimeToTT_M3500_W350_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/260000/C71B9ABC-F61B-224E-A9D5-C80901CDC1F0.root
4000,RSGluonToTT_M_4000GeV_trees,/RSGluonToTT_M-4000_TuneCP5_13TeV-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v1/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/RSGluonToTT_M-4000_TuneCP5_13TeV-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v1/240000/B8FDABB7-DBC2-9A45-A64C-AFDB3232C7D5.root
4000_W1200,ZprimeTT_M_4000GeV_W_1200GeV_trees,/ZPrimeToTT_M4000_W1200_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZPrimeToTT_M4000_W1200_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/260000/4C39FE9B-12C1-3841-A287-84035E5D6D0A.root
4000_W40,ZprimeTT_M_4000GeV_W_40GeV_trees,/ZprimeToTT_M4000_W40_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v1/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToTT_M4000_W40_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v1/230000/C28BA490-5C2E-E540-B584-D5479CEDA792.root
4000_W400,ZprimeTT_M_4000GeV_W_400GeV_trees,/ZPrimeToTT_M4000_W400_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZPrimeToTT_M4000_W400_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/2520000/3408D369-04BF-474F-B3E0-EC11077F0996.root
4500,RSGluonToTT_M_4500GeV_trees,/RSGluonToTT_M-4500_TuneCP5_13TeV-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v1/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/RSGluonToTT_M-4500_TuneCP5_13TeV-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v1/240000/FE8874C2-E374-5842-B69B-3A2B907A3808.root
